35,test_vector_chub_27_coremask_15_tolerance_inf_lmcopy,vector_chub_27_coremask_15_lmcopy,test_vector_chub_27,chub_27,run_block_chub_test,16bit conv,N/A,kaleido -b 4 -s 70x39x95 -f conv:f1s1p0k95:_out:qint16,N/A,N/A,N/A,N/A,N/A,N/A,1,0,0,master,N/A,15,inf,0,TRUE,FALSE,1,0,N/A,50,0,2018/12/19 16:00,2019/4/12 17:39
36,test_vector_chub_28_coremask_7_tolerance_inf_lmcopy,vector_chub_28_coremask_7_lmcopy,test_vector_chub_28,chub_28,run_block_chub_test,lmcpy+trans(image2matrix),N/A,kaleido -s 17x3x256 -f conv:f1s1p0k128_reshape:mat,N/A,N/A,N/A,N/A,N/A,N/A,1,0,0,master,N/A,7,inf,0,FALSE,FALSE,1,0,N/A,50,0,2018/12/19 16:00,2019/4/12 17:39
37,test_vector_chub_29_coremask_2_ismatrix,vector_chub_29_coremask_2_ismatrix,test_vector_chub_29,chub_29,run_block_chub_test,N/A,N/A,kaleido -x n1w32c640 -f matmul:c640k128n1,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,master,matrix,2,N/A,0,FALSE,FALSE,0,0,N/A,50,0,2018/12/19 16:00,2019/4/12 17:39
38,test_vector_chub_30_coremask_4_ismatrix,vector_chub_30_coremask_4_ismatrix,test_vector_chub_30,chub_30,run_block_chub_test,N/A,N/A,kaleido -x n1w31c640 -f matmul:c640k256n1,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,master,matrix,4,N/A,0,FALSE,FALSE,0,0,N/A,50,0,2018/12/19 16:00,2019/4/12 17:39
39,test_vector_chub_31_coremask_6_ismatrix_lmcopy,vector_chub_31_coremask_6_ismatrix_lmcopy,test_vector_chub_31,chub_31,run_block_chub_test,N/A,N/A,kaleido -x n1w31c512 -f matmul:c512k256n1,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,master,matrix,6,N/A,0,FALSE,FALSE,1,0,N/A,50,0,2018/12/19 16:00,2019/4/12 17:39
40,test_vector_chub_32_coremask_8_ismatrix,vector_chub_32_coremask_8_ismatrix,test_vector_chub_32,chub_32,run_block_chub_test,N/A,N/A,kaleido -x n1w32c512 -f matmul:c512k250n1,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,master,matrix,8,N/A,0,FALSE,FALSE,0,0,N/A,50,0,2018/12/19 16:00,2019/4/12 17:39
41,test_vector_chub_33_coremask_9_ismatrix_lmcopy,vector_chub_33_coremask_9_ismatrix_lmcopy,test_vector_chub_33,chub_33,run_block_chub_test,N/A,N/A,kaleido -x n1w5c512 -f matmul:c512k256n1,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,master,matrix,9,N/A,0,FALSE,FALSE,1,0,N/A,50,0,2018/12/19 16:00,2019/4/12 17:39
42,test_vector_chub_lmcpy_same_core_1_ismatrix,vector_chub_lmcpy_same_core_1_ismatrix,test_vector_chub_lmcpy_same_core_1,chub_lmcpy_same_core_1,run_block_chub_test,n6w14c328 (n3-6) 16b,N/A,"kaleido -x n6w14c328 -m int16 -f slice:n3-6,matmul:c328k512",N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,master,matrix,N/A,N/A,0,FALSE,FALSE,0,0,N/A,N/A,0,2018/12/19 16:00,2019/4/12 17:39
43,test_vector_chub_lmcpy_same_core_2_ismatrix,vector_chub_lmcpy_same_core_2_ismatrix,test_vector_chub_lmcpy_same_core_2,chub_lmcpy_same_core_2,run_block_chub_test,n10w14c328 (n4-6),N/A,"kaleido -x n10w14c328 -f slice:n4-6,matmul:c328k320",N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,master,matrix,N/A,N/A,0,FALSE,FALSE,0,0,N/A,N/A,0,2018/12/19 16:00,2019/4/12 17:39
44,test_vector_chub_lmcpy_same_core_3_ismatrix,vector_chub_lmcpy_same_core_3_ismatrix,test_vector_chub_lmcpy_same_core_3,chub_lmcpy_same_core_3,run_block_chub_test,lmcpy + matmul + lmcpy,N/A,"kaleido -x n10w14c328 -f slice:n4-6,matmul:c328k320,slice:n1-2",N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,master,matrix,N/A,N/A,0,FALSE,FALSE,0,0,N/A,N/A,0,2018/12/19 16:00,2019/4/12 17:39
45,test_vector_chub_misc_multicore_10_coremask_10,vector_chub_misc_multicore_10_coremask_10,test_vector_chub_misc_multicore_10,chub_misc_multicore_10,run_block_chub_test,N/A,N/A,"kaleido -s 20x20x3 -b 4 -f conv:f7s1p0k64,pool:max-f3s1p1_ew:in,conv:f3s1p1k64_ew:add",N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,master,N/A,10,N/A,0,FALSE,FALSE,0,0,N/A,N/A,0,2018/12/19 16:00,2019/4/12 17:39
46,test_vector_chub_misc_multicore_11_coremask_11,vector_chub_misc_multicore_11_coremask_11,test_vector_chub_misc_multicore_11,chub_misc_multicore_11,run_block_chub_test,N/A,N/A,"kaleido -b 4 -s 20x20x3 -f conv:f7s1p0k64,pool:max-f3s1p0",N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,master,N/A,11,N/A,0,FALSE,FALSE,0,0,N/A,N/A,0,2018/12/19 16:00,2019/4/12 17:39
47,test_vector_chub_misc_multicore_12_coremask_12,vector_chub_misc_multicore_12_coremask_12,test_vector_chub_misc_multicore_12,chub_misc_multicore_12,run_block_chub_test,N/A,N/A,"kaleido -s 20x20x3 -b 4 -f conv:f7s1p0k64,pool:max-f3s1p1_ew:in,conv:f3s1p1k64_ew:add",N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,master,N/A,12,N/A,0,FALSE,FALSE,0,0,N/A,N/A,0,2018/12/19 16:00,2019/4/12 17:39
48,test_vector_chub_misc_multicore_13_coremask_13,vector_chub_misc_multicore_13_coremask_13,test_vector_chub_misc_multicore_13,chub_misc_multicore_13,run_block_chub_test,N/A,N/A,"kaleido -b 4 -s 20x20x3 -f conv:f7s1p0k64,pool:max-f3s1p0",N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,master,N/A,13,N/A,0,FALSE,FALSE,0,0,N/A,N/A,0,2018/12/19 16:00,2019/4/12 17:39
49,test_vector_chub_misc_multicore_14_coremask_14,vector_chub_misc_multicore_14_coremask_14,test_vector_chub_misc_multicore_14,chub_misc_multicore_14,run_block_chub_test,N/A,N/A,"kaleido -b 4 -s 20x20x3 -f conv:f7s1p0k64,pool:max-f3s1p0",N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,master,N/A,14,N/A,0,FALSE,FALSE,0,0,N/A,N/A,0,2018/12/19 16:00,2019/4/12 17:39
50,test_vector_chub_misc_multicore_15_coremask_15,vector_chub_misc_multicore_15_coremask_15,test_vector_chub_misc_multicore_15,chub_misc_multicore_15,run_block_chub_test,N/A,N/A,"kaleido -s 20x20x3 -b 4 -f conv:f7s1p0k64,pool:max-f3s1p1_ew:in,conv:f3s1p1k64_ew:add",N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,master,N/A,15,N/A,0,FALSE,FALSE,0,0,N/A,N/A,0,2018/12/19 16:00,2019/4/12 17:39
51,test_vector_chub_misc_multicore_2_coremask_2,vector_chub_misc_multicore_2_coremask_2,test_vector_chub_misc_multicore_2,chub_misc_multicore_2,run_block_chub_test,"vector 2, with core mask 2 ",N/A,"kaleido -b 4 -s 20x20x3 -f conv:f7s1p0k64,pool:max-f3s1p0",N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,master,N/A,2,N/A,0,FALSE,FALSE,0,0,N/A,N/A,0,2018/12/19 16:00,2019/4/12 17:39
52,test_vector_chub_misc_multicore_3_coremask_3,vector_chub_misc_multicore_3_coremask_3,test_vector_chub_misc_multicore_3,chub_misc_multicore_3,run_block_chub_test,vector 3,N/A,"kaleido -s 20x20x3 -b 4 -f conv:f7s1p0k64,pool:max-f3s1p1_ew:in,conv:f3s1p1k64_ew:add",N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,master,N/A,3,N/A,0,FALSE,FALSE,0,0,N/A,N/A,0,2018/12/19 16:00,2019/4/12 17:39
53,test_vector_chub_misc_multicore_4_coremask_4,vector_chub_misc_multicore_4_coremask_4,test_vector_chub_misc_multicore_4,chub_misc_multicore_4,run_block_chub_test,N/A,N/A,"kaleido -s 20x20x3 -b 4 -f conv:f7s1p0k64,pool:max-f3s1p1_ew:in,conv:f3s1p1k64_ew:add",N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,master,N/A,4,N/A,0,FALSE,FALSE,0,0,N/A,N/A,0,2018/12/19 16:00,2019/4/12 17:39
54,test_vector_chub_misc_multicore_5_coremask_5,vector_chub_misc_multicore_5_coremask_5,test_vector_chub_misc_multicore_5,chub_misc_multicore_5,run_block_chub_test,N/A,N/A,"kaleido -b 4 -s 20x20x3 -f conv:f7s1p0k64,pool:max-f3s1p0",N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,master,N/A,5,N/A,0,FALSE,FALSE,0,0,N/A,N/A,0,2018/12/19 16:00,2019/4/12 17:39
55,test_vector_chub_misc_multicore_6_coremask_6,vector_chub_misc_multicore_6_coremask_6,test_vector_chub_misc_multicore_6,chub_misc_multicore_6,run_block_chub_test,N/A,N/A,"kaleido -s 20x20x3 -b 4 -f conv:f7s1p0k64,pool:max-f3s1p1_ew:in,conv:f3s1p1k64_ew:add",N/A,N/A,N/A,N/A,N/A,N/A,1,0,0,master,N/A,6,N/A,0,FALSE,FALSE,0,0,N/A,N/A,0,2018/12/19 16:00,2019/4/12 17:39
56,test_vector_chub_misc_multicore_7_coremask_7,vector_chub_misc_multicore_7_coremask_7,test_vector_chub_misc_multicore_7,chub_misc_multicore_7,run_block_chub_test,N/A,N/A,"kaleido -b 4 -s 20x20x3 -f conv:f7s1p0k64,pool:max-f3s1p0",N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,master,N/A,7,N/A,0,FALSE,FALSE,0,0,N/A,N/A,0,2018/12/19 16:00,2019/4/12 17:39
57,test_vector_chub_misc_multicore_8_coremask_8,vector_chub_misc_multicore_8_coremask_8,test_vector_chub_misc_multicore_8,chub_misc_multicore_8,run_block_chub_test,N/A,N/A,"kaleido -s 20x20x3 -b 4 -f conv:f7s1p0k64,pool:max-f3s1p1_ew:in,conv:f3s1p1k64_ew:add",N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,master,N/A,8,N/A,0,FALSE,FALSE,0,0,N/A,N/A,0,2018/12/19 16:00,2019/4/12 17:39
58,test_vector_chub_misc_multicore_9_coremask_9,vector_chub_misc_multicore_9_coremask_9,test_vector_chub_misc_multicore_9,chub_misc_multicore_9,run_block_chub_test,N/A,N/A,"kaleido -s 20x20x3 -b 4 -f conv:f7s1p0k64,pool:max-f3s1p1_ew:in,conv:f3s1p1k64_ew:add",N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,master,N/A,9,N/A,0,FALSE,FALSE,0,0,N/A,N/A,0,2018/12/19 16:00,2019/4/12 17:39
59,test_vector_chub_trans_cw_switch_1_ismatrix,vector_chub_trans_cw_switch_1_ismatrix,test_vector_chub_trans_cw_switch_1,chub_trans_cw_switch_1,run_block_chub_test,64x256x2   output type=1,N/A,kaleido -m int16 -x n2w64c256 -f trans:n0w2c1,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,master,matrix,N/A,N/A,0,FALSE,FALSE,0,0,N/A,N/A,0,2018/12/19 16:00,2019/4/12 17:39
